sequence,step,increments,prev_j_positions,prev_j_velocities,prev_j_forces,prev_base_pos_x,prev_base_pos_y,prev_base_pos_z,prev_base_ori_alpha,prev_base_ori_beta,prev_base_ori_gamma,post_j_positions,post_j_velocities,post_j_forces,post_base_pos_x,post_base_pos_y,post_base_pos_z,post_base_ori_alpha,post_base_ori_beta,post_base_ori_gamma
5,0,"[-0.02498588562292768, 0.031061677272606742, 0.004448785978577552, 0.10036114737693334, -0.015411601714789398, 0.05141237959793697, -0.013581164100482455, 0.03375743970507238]","[-0.0035386085510253906, 1.56325364112854, -0.00018286705017089844, 1.565307855606079, 0.0017828941345214844, 1.5652258396148682, 0.0011410713195800781, 1.569204568862915]","[0.33674272894859314, -0.3040316700935364, 0.6039625406265259, 0.16803757846355438, 0.2988341450691223, 0.14610303938388824, 0.2410890907049179, 0.05683904513716698]","[0.004353030119091272, -0.13012182712554932, 0.0019812893588095903, -0.06276366859674454, 0.007579580880701542, -0.05007397383451462, -0.001516079413704574, -0.07475116848945618]",0.1178278774023056,0.0,0.0,-0.0001750628143781796,0.0006990996771492064,-8.46681505208835e-05,"[-0.025809764862060547, 1.571594476699829, 0.003895282745361328, 1.5725462436676025, -0.01350259780883789, 1.571448564529419, -0.012963056564331055, 1.5718071460723877]","[0.08749761432409286, 0.024032043293118477, -0.1339881718158722, -0.7871447801589966, -0.02002670243382454, -0.5596032738685608, 0.015496852807700634, -0.001525843981653452]","[0.071438729763031, 1.2293999195098877, -0.03501112014055252, 1.547059416770935, 0.032833732664585114, 1.196791648864746, -0.031986676156520844, 1.2336312532424927]",-0.00029751204419881105,0.0005703842616640031,0.11790037900209427,5.0531572924228385e-05,0.0007601762772537768,0.0036619112361222506
5,1,"[0.04855725161521805, -0.1184386760418202, 0.05860843614859604, 0.10300703043341654, 0.10880006795419682, 0.012640568655555429, -0.06482890836042651, -0.10435486837506242]","[-0.025809764862060547, 1.571594476699829, 0.003895282745361328, 1.5725462436676025, -0.01350259780883789, 1.571448564529419, -0.012963056564331055, 1.5718071460723877]","[0.08749761432409286, 0.024032043293118477, -0.1339881718158722, -0.7871447801589966, -0.02002670243382454, -0.5596032738685608, 0.015496852807700634, -0.001525843981653452]","[0.071438729763031, 1.2293999195098877, -0.03501112014055252, 1.547059416770935, 0.032833732664585114, 1.196791648864746, -0.031986676156520844, 1.2336312532424927]",-0.00029751204419881105,0.0005703842616640031,0.11790037900209427,5.0531572924228385e-05,0.0007601762772537768,0.0036619112361222506,"[0.021126747131347656, 1.4850752353668213, 0.06431865692138672, 1.5719549655914307, 0.09627294540405273, 1.571472406387329, -0.08021283149719238, 1.4907915592193604]","[0.06399007886648178, -0.05531184375286102, 0.07848560065031052, -1.7480449676513672, -0.015639901161193848, 0.02536715567111969, 0.036620255559682846, -0.3616250157356262]","[-0.04833529517054558, 0.7905219197273254, -0.0028076940216124058, 1.353119134902954, 2.2987649572314695e-05, 1.3524516820907593, -0.050934772938489914, 0.743359386920929]",-0.004168650601059198,0.003016339847818017,0.11920330673456192,-0.0015762854600325227,-0.0008932204800657928,0.010672995820641518
5,2,"[0.0012403052816045957, -0.0646664291507167, -0.11816342676778582, -0.06525216933093336, 0.11581987775124307, 0.10102967945591385, -0.07818100883333526, 0.017447891614291975]","[0.021126747131347656, 1.4850752353668213, 0.06431865692138672, 1.5719549655914307, 0.09627294540405273, 1.571472406387329, -0.08021283149719238, 1.4907915592193604]","[0.06399007886648178, -0.05531184375286102, 0.07848560065031052, -1.7480449676513672, -0.015639901161193848, 0.02536715567111969, 0.036620255559682846, -0.3616250157356262]","[-0.04833529517054558, 0.7905219197273254, -0.0028076940216124058, 1.353119134902954, 2.2987649572314695e-05, 1.3524516820907593, -0.050934772938489914, 0.743359386920929]",-0.004168650601059198,0.003016339847818017,0.11920330673456192,-0.0015762854600325227,-0.0008932204800657928,0.010672995820641518,"[0.022003650665283203, 1.4278061389923096, -0.05438399314880371, 1.5430424213409424, 0.17841672897338867, 1.5720360279083252, -0.10156774520874023, 1.5178749561309814]","[-0.04138851910829544, 0.06484837085008621, -0.05416746065020561, -0.05073431134223938, -2.5963189601898193, -0.021743277087807655, 0.8611481785774231, 0.22601564228534698]","[-0.014763610437512398, 0.2377699911594391, 0.007279139943420887, 0.0031827569473534822, -1.0259002447128296, 1.2686021327972412, 1.127869963645935, 0.34936562180519104]",-0.005202148575335741,0.00854817871004343,0.11916274577379227,-0.00238956231623888,-0.003959632478654385,0.015975167974829674
5,3,"[-0.07646978044736781, 0.10171349773416846, 0.000359956259842392, -0.010887991686859446, 0.10247437622554736, -0.05140001905005107, 0.061082373335901656, -0.11911885631577698]","[0.022003650665283203, 1.4278061389923096, -0.05438399314880371, 1.5430424213409424, 0.17841672897338867, 1.5720360279083252, -0.10156774520874023, 1.5178749561309814]","[-0.04138851910829544, 0.06484837085008621, -0.05416746065020561, -0.05073431134223938, -2.5963189601898193, -0.021743277087807655, 0.8611481785774231, 0.22601564228534698]","[-0.014763610437512398, 0.2377699911594391, 0.007279139943420887, 0.0031827569473534822, -1.0259002447128296, 1.2686021327972412, 1.127869963645935, 0.34936562180519104]",-0.005202148575335741,0.00854817871004343,0.11916274577379227,-0.00238956231623888,-0.003959632478654385,0.015975167974829674,"[-0.05462646484375, 1.5507481098175049, -0.05377840995788574, 1.562835931777954, 0.26449155807495117, 1.54915452003479, -0.022400379180908203, 1.4064009189605713]","[0.0357142873108387, -0.011062368750572205, -0.014924661256372929, 0.0850658044219017, 0.687201976776123, 0.08182338625192642, -0.32819950580596924, 0.6093839406967163]","[0.010512507520616055, 0.5553299188613892, 0.013686450198292732, 0.1181844100356102, -0.6158937215805054, -0.0626281350851059, 0.638799786567688, 0.5678335428237915]",0.0002734581648837775,-0.002414354821667075,0.11909103393554688,0.005175779573619366,0.0016401336761191487,0.014503725804388523
5,4,"[0.008284941987060852, 0.05789590258425247, 0.09600048461703285, 0.12317842364591627, -0.062477933898125074, -0.09096814098520738, -0.09758841408625427, 0.10107861991651096]","[-0.05462646484375, 1.5507481098175049, -0.05377840995788574, 1.562835931777954, 0.26449155807495117, 1.54915452003479, -0.022400379180908203, 1.4064009189605713]","[0.0357142873108387, -0.011062368750572205, -0.014924661256372929, 0.0850658044219017, 0.687201976776123, 0.08182338625192642, -0.32819950580596924, 0.6093839406967163]","[0.010512507520616055, 0.5553299188613892, 0.013686450198292732, 0.1181844100356102, -0.6158937215805054, -0.0626281350851059, 0.638799786567688, 0.5678335428237915]",0.0002734581648837775,-0.002414354821667075,0.11909103393554688,0.005175779573619366,0.0016401336761191487,0.014503725804388523,"[-0.042572736740112305, 1.5726854801177979, 0.0410456657409668, 1.5710957050323486, 0.19281530380249023, 1.5054152011871338, -0.10668754577636719, 1.5029385089874268]","[0.10561701655387878, -0.08373069018125534, 0.07562464475631714, -0.13427427411079407, -0.6710852384567261, -0.24794964492321014, -0.14352470636367798, 0.18767881393432617]","[0.1364041566848755, 1.2820956707000732, -0.04533980041742325, 1.2575784921646118, -0.6747862696647644, 0.7053989768028259, 1.2524791955947876, -0.027791563421487808]",-0.0028730283956974745,-0.002909107832238078,0.1187923476099968,0.003676844062283635,0.002101623686030507,0.015454801730811596
5,5,"[0.0848682680388669, -0.026972212163368172, -0.05862728429812724, 0.044910844829940275, 0.08346917941231065, -0.01737985189566352, 0.08556211087077048, 0.07019400811023119]","[-0.042572736740112305, 1.5726854801177979, 0.0410456657409668, 1.5710957050323486, 0.19281530380249023, 1.5054152011871338, -0.10668754577636719, 1.5029385089874268]","[0.10561701655387878, -0.08373069018125534, 0.07562464475631714, -0.13427427411079407, -0.6710852384567261, -0.24794964492321014, -0.14352470636367798, 0.18767881393432617]","[0.1364041566848755, 1.2820956707000732, -0.04533980041742325, 1.2575784921646118, -0.6747862696647644, 0.7053989768028259, 1.2524791955947876, -0.027791563421487808]",-0.0028730283956974745,-0.002909107832238078,0.1187923476099968,0.003676844062283635,0.002101623686030507,0.015454801730811596,"[0.039002418518066406, 1.5464518070220947, -0.015663623809814453, 1.5716431140899658, 0.2730398178100586, 1.512981653213501, -0.016459226608276367, 1.570924997329712]","[-0.2670226991176605, 0.04482166841626167, -0.027989700436592102, -0.08106046169996262, -0.9653823971748352, 0.7608239650726318, -0.24175091087818146, 0.2571047246456146]","[-0.15250462293624878, -0.01582116074860096, 0.1218111515045166, 1.2555147409439087, -0.5164087414741516, 0.37665846943855286, 0.6165220737457275, 1.0987628698349]",-0.0005146408220753074,0.0014663137262687087,0.11845733970403671,0.0012341977562755346,-0.002051142742857337,0.00368438009172678
5,6,"[0.1179537975376212, -0.014616601797646948, 0.04331955208242852, -0.06682766485181912, -0.03190831754700825, -0.054589194093304795, 0.12235375627597084, 0.12810504478683743]","[0.039002418518066406, 1.5464518070220947, -0.015663623809814453, 1.5716431140899658, 0.2730398178100586, 1.512981653213501, -0.016459226608276367, 1.570924997329712]","[-0.2670226991176605, 0.04482166841626167, -0.027989700436592102, -0.08106046169996262, -0.9653823971748352, 0.7608239650726318, -0.24175091087818146, 0.2571047246456146]","[-0.15250462293624878, -0.01582116074860096, 0.1218111515045166, 1.2555147409439087, -0.5164087414741516, 0.37665846943855286, 0.6165220737457275, 1.0987628698349]",-0.0005146408220753074,0.0014663137262687087,0.11845733970403671,0.0012341977562755346,-0.002051142742857337,0.00368438009172678,"[0.15617609024047852, 1.5444347858428955, 0.02727651596069336, 1.5626099109649658, 0.25490379333496094, 1.4847652912139893, 0.09149980545043945, 1.5722944736480713]","[-0.05512111261487007, -0.27560555934906006, -0.019835971295833588, -0.12759870290756226, -0.05588403716683388, -0.4783520996570587, 0.0824909433722496, -0.4951363801956177]","[-0.046969879418611526, 0.2716798186302185, 0.002882413100451231, 0.21016964316368103, 0.08364035189151764, 0.3896481990814209, -0.006750422529876232, 1.287421464920044]",-0.0023067984730005264,-0.0011740676127374172,0.11860228329896927,0.0017655203118920326,-0.00627079326659441,-0.013089844956994057
5,7,"[0.0052318727884001015, -0.010323812865990387, 0.007370406804587425, 0.11115086627258582, 0.05496495649713167, 0.02571207822523483, 0.027966046441115125, 0.010572136410334337]","[0.15617609024047852, 1.5444347858428955, 0.02727651596069336, 1.5626099109649658, 0.25490379333496094, 1.4847652912139893, 0.09149980545043945, 1.5722944736480713]","[-0.05512111261487007, -0.27560555934906006, -0.019835971295833588, -0.12759870290756226, -0.05588403716683388, -0.4783520996570587, 0.0824909433722496, -0.4951363801956177]","[-0.046969879418611526, 0.2716798186302185, 0.002882413100451231, 0.21016964316368103, 0.08364035189151764, 0.3896481990814209, -0.006750422529876232, 1.287421464920044]",-0.0023067984730005264,-0.0011740676127374172,0.11860228329896927,0.0017655203118920326,-0.00627079326659441,-0.013089844956994057,"[0.16158485412597656, 1.528515100479126, 0.035222530364990234, 1.5725986957550049, 0.3203253746032715, 1.5166199207305908, 0.10779523849487305, 1.5712225437164307]","[0.026516595855355263, -0.06734070926904678, -0.019839756190776825, -0.5301411747932434, 0.002003052271902561, -0.05665776506066322, 0.01783670298755169, 0.18714231252670288]","[-0.007552049122750759, -0.03621550649404526, 0.0783960297703743, 1.4247499704360962, 0.011842584237456322, 0.031192028895020485, -0.04068225994706154, 1.2900781631469727]",-0.0005169051000848413,0.00220287567935884,0.11853820085525513,0.0006942100590094924,-0.005372346844524145,-0.0228621456772089
5,8,"[0.03149615023397845, -0.022358977280689585, -0.09073034836122583, -0.10483164380022279, -0.08916086142371654, -0.02261548312225334, 0.032950870120825974, 0.02735902345774794]","[0.16158485412597656, 1.528515100479126, 0.035222530364990234, 1.5725986957550049, 0.3203253746032715, 1.5166199207305908, 0.10779523849487305, 1.5712225437164307]","[0.026516595855355263, -0.06734070926904678, -0.019839756190776825, -0.5301411747932434, 0.002003052271902561, -0.05665776506066322, 0.01783670298755169, 0.18714231252670288]","[-0.007552049122750759, -0.03621550649404526, 0.0783960297703743, 1.4247499704360962, 0.011842584237456322, 0.031192028895020485, -0.04068225994706154, 1.2900781631469727]",-0.0005169051000848413,0.00220287567935884,0.11853820085525513,0.0006942100590094924,-0.005372346844524145,-0.0228621456772089,"[0.1895732879638672, 1.5095570087432861, -0.05640292167663574, 1.5380804538726807, 0.2446894645690918, 1.5117695331573486, 0.13152503967285156, 1.5768539905548096]","[-0.1675887107849121, -0.005723006557673216, 0.18351773917675018, -0.548645555973053, 0.11379244923591614, -0.09061426669359207, -0.001430751639418304, -0.14288438856601715]","[-0.11119429767131805, 0.14125943183898926, 0.06463788449764252, 0.4896084666252136, 0.10051248222589493, 0.40858641266822815, -0.04467573016881943, 1.266479730606079]",-0.002586010843515396,0.0044538481160998344,0.11886151880025864,-0.0001306173944612965,-0.005830603651702404,-0.014809034764766693
5,9,"[-0.044130352600298836, -0.06341578612305962, 0.05587990703797866, 0.11104145491843394, 0.10834161936372597, -0.1278166662293517, -0.05649489000168845, -0.1099928283995978]","[0.1895732879638672, 1.5095570087432861, -0.05640292167663574, 1.5380804538726807, 0.2446894645690918, 1.5117695331573486, 0.13152503967285156, 1.5768539905548096]","[-0.1675887107849121, -0.005723006557673216, 0.18351773917675018, -0.548645555973053, 0.11379244923591614, -0.09061426669359207, -0.001430751639418304, -0.14288438856601715]","[-0.11119429767131805, 0.14125943183898926, 0.06463788449764252, 0.4896084666252136, 0.10051248222589493, 0.40858641266822815, -0.04467573016881943, 1.266479730606079]",-0.002586010843515396,0.0044538481160998344,0.11886151880025864,-0.0001306173944612965,-0.005830603651702404,-0.014809034764766693,"[0.14292573928833008, 1.4606812000274658, 0.0012888908386230469, 1.570491075515747, 0.34818267822265625, 1.3983995914459229, 0.07384729385375977, 1.4907124042510986]","[0.060759253799915314, -0.20564669370651245, 0.2246280014514923, -0.9009919762611389, -0.10129721462726593, 0.49561235308647156, -0.18552079796791077, -0.0005723006324842572]","[-0.08601053059101105, 0.5143066644668579, 0.05391884967684746, 1.1308438777923584, -0.5545402765274048, 0.5803200006484985, 0.6365382671356201, -0.01475018821656704]",0.0027291965670883656,0.0021778580266982317,0.11992406100034714,0.0033138878643512726,-0.01244276762008667,-0.027890721336007118
6,0,"[-0.02621968448358274, -0.11349679470764767, -0.052004049696279704, -0.0017943612113062505, 0.08688716525346885, -0.09813553534377216, 0.08821858236744531, 0.08231643670150322]","[-0.0035386085510253906, 1.56325364112854, -0.00018286705017089844, 1.565307855606079, 0.0017828941345214844, 1.5652258396148682, 0.0011410713195800781, 1.569204568862915]","[0.33674272894859314, -0.3040316700935364, 0.6039625406265259, 0.16803757846355438, 0.2988341450691223, 0.14610303938388824, 0.2410890907049179, 0.05683904513716698]","[0.004353030119091272, -0.13012182712554932, 0.0019812893588095903, -0.06276366859674454, 0.007579580880701542, -0.05007397383451462, -0.001516079413704574, -0.07475116848945618]",0.1178278774023056,0.0,0.0,-0.0001750628143781796,0.0006990996771492064,-8.46681505208835e-05,"[-0.03503012657165527, 1.4659616947174072, -0.05281877517700195, 1.5671322345733643, 0.09116983413696289, 1.4736998081207275, 0.08864498138427734, 1.57204270362854]","[-0.04815945029258728, 0.29334351420402527, -0.004672897048294544, -0.07591073960065842, 0.09956131875514984, -0.3902345895767212, 0.02231546863913536, 0.1365630328655243]","[-0.11030100286006927, 0.5040167570114136, 0.010369429364800453, 0.07254260778427124, 0.18027272820472717, 0.559260368347168, -0.044015295803546906, 1.4164588451385498]",0.003058410482481122,0.0062372274696826935,0.11928054690361023,1.2134240932937246e-05,-0.012362121604382992,-0.0070755756460130215
6,1,"[-0.12414492568497655, -0.12906927071384092, 0.09820960261959473, 0.08623331649667124, -0.05169307864971373, -0.06406508265980033, 0.12079903058570651, 0.07662929967528793]","[-0.03503012657165527, 1.4659616947174072, -0.05281877517700195, 1.5671322345733643, 0.09116983413696289, 1.4736998081207275, 0.08864498138427734, 1.57204270362854]","[-0.04815945029258728, 0.29334351420402527, -0.004672897048294544, -0.07591073960065842, 0.09956131875514984, -0.3902345895767212, 0.02231546863913536, 0.1365630328655243]","[-0.11030100286006927, 0.5040167570114136, 0.010369429364800453, 0.07254260778427124, 0.18027272820472717, 0.559260368347168, -0.044015295803546906, 1.4164588451385498]",0.003058410482481122,0.0062372274696826935,0.11928054690361023,1.2134240932937246e-05,-0.012362121604382992,-0.0070755756460130215,"[-0.16226553916931152, 1.3357622623443604, 0.045745849609375, 1.5725548267364502, 0.042236328125, 1.4127285480499268, 0.2105121612548828, 1.5710985660552979]","[0.18539004027843475, 0.2897196114063263, 0.04157925024628639, 0.12836162745952606, 0.0263208094984293, 0.00762921990826726, -0.009727255441248417, -0.16612626612186432]","[-0.06920621544122696, 0.35885098576545715, -0.004886583425104618, 1.3499724864959717, 0.09564252197742462, 0.323529452085495, -0.07445032894611359, 1.1308948993682861]",0.008798005990684032,0.013368953950703144,0.11985641717910767,-7.928214472485706e-05,-0.015968088060617447,0.019788019359111786
6,2,"[0.021371580917558756, -0.0029919892840299246, 0.05513726108822276, 0.09859037382305869, 0.07772246642927313, 0.03122039310645351, 0.13035366451681954, -0.028953053816184127]","[-0.16226553916931152, 1.3357622623443604, 0.045745849609375, 1.5725548267364502, 0.042236328125, 1.4127285480499268, 0.2105121612548828, 1.5710985660552979]","[0.18539004027843475, 0.2897196114063263, 0.04157925024628639, 0.12836162745952606, 0.0263208094984293, 0.00762921990826726, -0.009727255441248417, -0.16612626612186432]","[-0.06920621544122696, 0.35885098576545715, -0.004886583425104618, 1.3499724864959717, 0.09564252197742462, 0.323529452085495, -0.07445032894611359, 1.1308948993682861]",0.008798005990684032,0.013368953950703144,0.11985641717910767,-7.928214472485706e-05,-0.015968088060617447,0.019788019359111786,"[-0.13639450073242188, 1.3226654529571533, 0.10145139694213867, 1.5709831714630127, 0.11930513381958008, 1.4408142566680908, 0.3416876792907715, 1.5693304538726807]","[-0.021075719967484474, 0.1708945333957672, 0.013541865162551403, 2.333587646484375, -0.009059698320925236, -0.21438108384609222, 0.020789625123143196, 0.01792866736650467]","[0.09171752631664276, -0.2517321705818176, -0.002420871052891016, 1.333219051361084, 0.05677340552210808, -0.03461180627346039, -0.05193250626325607, 0.012568041682243347]",0.012319214642047882,0.018025318160653114,0.1196344718337059,-0.0009490300435572863,-0.014569170773029327,-0.0007583764963783324
6,3,"[0.09625084035979173, -0.006687832350986195, 0.007693018210079719, 0.08820768771383145, 0.02998392925165983, 0.08221256933683144, 0.06711398819188041, -0.05843385108858179]","[-0.13639450073242188, 1.3226654529571533, 0.10145139694213867, 1.5709831714630127, 0.11930513381958008, 1.4408142566680908, 0.3416876792907715, 1.5693304538726807]","[-0.021075719967484474, 0.1708945333957672, 0.013541865162551403, 2.333587646484375, -0.009059698320925236, -0.21438108384609222, 0.020789625123143196, 0.01792866736650467]","[0.09171752631664276, -0.2517321705818176, -0.002420871052891016, 1.333219051361084, 0.05677340552210808, -0.03461180627346039, -0.05193250626325607, 0.012568041682243347]",0.012319214642047882,0.018025318160653114,0.1196344718337059,-0.0009490300435572863,-0.014569170773029327,-0.0007583764963783324,"[-0.03656411170959473, 1.2994921207427979, 0.10956668853759766, 1.5705883502960205, 0.1517796516418457, 1.5186207294464111, 0.4099888801574707, 1.5382540225982666]","[0.2088022083044052, 0.03833682835102081, -0.06952126324176788, -0.21914933621883392, 0.008296776562929153, -0.1693686842918396, 0.009345794096589088, -0.0057219150476157665]","[0.03763118386268616, -0.23774465918540955, -0.0010815915884450078, 1.200029730796814, 0.0488099567592144, -0.06143275648355484, -0.07489673793315887, 0.17037560045719147]",0.010818936862051487,0.024494454264640808,0.11934222280979156,-0.0026040528900921345,-0.0057351854629814625,-0.027736108750104904
6,4,"[0.07267435420552038, 0.11136590185377698, -0.04790326168193052, 0.06317977888962777, 0.017043484794732205, 0.06995966086962914, -0.08518839093829926, -0.07718611450144619]","[-0.03656411170959473, 1.2994921207427979, 0.10956668853759766, 1.5705883502960205, 0.1517796516418457, 1.5186207294464111, 0.4099888801574707, 1.5382540225982666]","[0.2088022083044052, 0.03833682835102081, -0.06952126324176788, -0.21914933621883392, 0.008296776562929153, -0.1693686842918396, 0.009345794096589088, -0.0057219150476157665]","[0.03763118386268616, -0.23774465918540955, -0.0010815915884450078, 1.200029730796814, 0.0488099567592144, -0.06143275648355484, -0.07489673793315887, 0.17037560045719147]",0.010818936862051487,0.024494454264640808,0.11934222280979156,-0.0026040528900921345,-0.0057351854629814625,-0.027736108750104904,"[0.03626298904418945, 1.4153177738189697, 0.062062740325927734, 1.5829718112945557, 0.1686716079711914, 1.572108507156372, 0.3271603584289551, 1.4870922565460205]","[0.023364486172795296, 0.02441350370645523, 0.04577532038092613, -0.2983025014400482, 0.009250429458916187, -0.03261491656303406, 0.010204081423580647, 0.10986077040433884]","[-0.0331125408411026, 0.1686018705368042, -0.0007868841057643294, 1.5480529069900513, 0.004019503481686115, 1.3659718036651611, -0.023609790951013565, 0.32970762252807617]",0.006944770459085703,0.015823334455490112,0.11949609220027924,-0.0034614838659763336,0.0028213225305080414,-0.03782946243882179
6,5,"[0.022540782398306834, 0.05985352037524861, 0.08603513184536987, -0.08100434442622945, 0.1211266164476705, -0.11279968118100392, -0.08479222661617498, -0.11807217073721057]","[0.03626298904418945, 1.4153177738189697, 0.062062740325927734, 1.5829718112945557, 0.1686716079711914, 1.572108507156372, 0.3271603584289551, 1.4870922565460205]","[0.023364486172795296, 0.02441350370645523, 0.04577532038092613, -0.2983025014400482, 0.009250429458916187, -0.03261491656303406, 0.010204081423580647, 0.10986077040433884]","[-0.0331125408411026, 0.1686018705368042, -0.0007868841057643294, 1.5480529069900513, 0.004019503481686115, 1.3659718036651611, -0.023609790951013565, 0.32970762252807617]",0.006944770459085703,0.015823334455490112,0.11949609220027924,-0.0034614838659763336,0.0028213225305080414,-0.03782946243882179,"[0.05973339080810547, 1.4932281970977783, 0.1483931541442871, 1.559866189956665, 0.2895846366882324, 1.4600145816802979, 0.24273300170898438, 1.392101526260376]","[0.0048636277206242085, 0.22468052804470062, 0.03414075821638107, -0.02307838946580887, 0.004291436169296503, 0.018691588193178177, -0.016879649832844734, -0.15601754188537598]","[-0.04651546850800514, 0.5219289064407349, -0.004554407205432653, -0.0006424874300137162, -0.039575010538101196, 0.039909958839416504, 0.021985014900565147, 0.3674179017543793]",0.004585180431604385,0.004233150277286768,0.11983218044042587,0.004832838196307421,-0.003998285625129938,-0.03570481389760971
6,6,"[-0.06806779891032348, -0.019702252723477743, 0.08644818091624104, -0.07078990404426437, 0.07621625624470763, -0.12922050078124625, 0.12087937737851971, -0.033165451814555796]","[0.05973339080810547, 1.4932281970977783, 0.1483931541442871, 1.559866189956665, 0.2895846366882324, 1.4600145816802979, 0.24273300170898438, 1.392101526260376]","[0.0048636277206242085, 0.22468052804470062, 0.03414075821638107, -0.02307838946580887, 0.004291436169296503, 0.018691588193178177, -0.016879649832844734, -0.15601754188537598]","[-0.04651546850800514, 0.5219289064407349, -0.004554407205432653, -0.0006424874300137162, -0.039575010538101196, 0.039909958839416504, 0.021985014900565147, 0.3674179017543793]",0.004585180431604385,0.004233150277286768,0.11983218044042587,0.004832838196307421,-0.003998285625129938,-0.03570481389760971,"[-0.007676362991333008, 1.480703592300415, 0.2354259490966797, 1.536907434463501, 0.37036895751953125, 1.3331043720245361, 0.3627915382385254, 1.3681414127349854]","[-0.023364486172795296, -0.24146480858325958, 0.006580202374607325, -0.06046156957745552, -0.14047300815582275, -0.10318519920110703, 0.0905969887971878, -0.009345794096589088]","[0.018546322360634804, 0.3437163531780243, 0.009911837056279182, 0.06120457500219345, 0.1551576852798462, 0.11356176435947418, -0.07744787633419037, 0.05976336449384689]",0.011510143056511879,0.004134166054427624,0.12017182260751724,0.005143982823938131,-0.002579496940597892,-0.04636633023619652
6,7,"[-0.02114824369252929, -0.06283576411499942, -0.10771124033785771, -0.09729988721136668, 0.010949510709674785, 0.11881025946924641, -0.11364249604125569, -0.09006244021870595]","[-0.007676362991333008, 1.480703592300415, 0.2354259490966797, 1.536907434463501, 0.37036895751953125, 1.3331043720245361, 0.3627915382385254, 1.3681414127349854]","[-0.023364486172795296, -0.24146480858325958, 0.006580202374607325, -0.06046156957745552, -0.14047300815582275, -0.10318519920110703, 0.0905969887971878, -0.009345794096589088]","[0.018546322360634804, 0.3437163531780243, 0.009911837056279182, 0.06120457500219345, 0.1551576852798462, 0.11356176435947418, -0.07744787633419037, 0.05976336449384689]",0.011510143056511879,0.004134166054427624,0.12017182260751724,0.005143982823938131,-0.002579496940597892,-0.04636633023619652,"[-0.02995753288269043, 1.433197259902954, 0.12780046463012695, 1.47969651222229, 0.38057613372802734, 1.4543936252593994, 0.24974441528320312, 1.2979729175567627]","[0.003576879156753421, 0.17207172513008118, 0.02489507757127285, -0.08164822310209274, 0.008489126339554787, 0.004006104543805122, -0.004196871537715197, 0.32277756929397583]","[-0.006675644312053919, 0.8932650685310364, -0.012323947623372078, 0.042707256972789764, 0.023706313222646713, 0.11288616806268692, 0.017300454899668694, 0.46553555130958557]",0.009202580899000168,0.003666867734864354,0.12046697735786438,0.0014258570736274123,0.0003100652829743922,-0.019263222813606262
6,8,"[0.130011719267405, -0.027636560480697576, 0.09033679460728995, -0.09964222472788681, -0.09238585488151152, 0.018182146654288227, 0.03722046390562865, -0.12787950482473479]","[-0.02995753288269043, 1.433197259902954, 0.12780046463012695, 1.47969651222229, 0.38057613372802734, 1.4543936252593994, 0.24974441528320312, 1.2979729175567627]","[0.003576879156753421, 0.17207172513008118, 0.02489507757127285, -0.08164822310209274, 0.008489126339554787, 0.004006104543805122, -0.004196871537715197, 0.32277756929397583]","[-0.006675644312053919, 0.8932650685310364, -0.012323947623372078, 0.042707256972789764, 0.023706313222646713, 0.11288616806268692, 0.017300454899668694, 0.46553555130958557]",0.009202580899000168,0.003666867734864354,0.12046697735786438,0.0014258570736274123,0.0003100652829743922,-0.019263222813606262,"[0.10358190536499023, 1.4054701328277588, 0.21510982513427734, 1.4177296161651611, 0.2908658981323242, 1.4724352359771729, 0.2856025695800781, 1.1772081851959229]","[0.047024037688970566, 0.26211369037628174, -0.09977108240127563, 0.019267454743385315, -0.13992750644683838, 0.010873712599277496, -0.054273176938295364, -0.08851583302021027]","[0.10733509063720703, 0.30903375148773193, -0.06965360790491104, 0.25167542695999146, 0.10535465180873871, 0.04797564074397087, -0.1033610925078392, 0.18541647493839264]",0.005531218368560076,0.004898678977042437,0.1204521507024765,-0.0016594213666394353,0.0005480513209477067,-0.05219957232475281
6,9,"[0.08960410961691974, 0.07174792373855571, -0.05447576297992285, -0.08393003225966675, 0.038301651213399936, 0.024932211888447506, 0.0067638343820942, -0.04317495297407408]","[0.10358190536499023, 1.4054701328277588, 0.21510982513427734, 1.4177296161651611, 0.2908658981323242, 1.4724352359771729, 0.2856025695800781, 1.1772081851959229]","[0.047024037688970566, 0.26211369037628174, -0.09977108240127563, 0.019267454743385315, -0.13992750644683838, 0.010873712599277496, -0.054273176938295364, -0.08851583302021027]","[0.10733509063720703, 0.30903375148773193, -0.06965360790491104, 0.25167542695999146, 0.10535465180873871, 0.04797564074397087, -0.1033610925078392, 0.18541647493839264]",0.005531218368560076,0.004898678977042437,0.1204521507024765,-0.0016594213666394353,0.0005480513209477067,-0.05219957232475281,"[0.19091796875, 1.4660627841949463, 0.16548538208007812, 1.3651726245880127, 0.32772111892700195, 1.4973623752593994, 0.29355478286743164, 1.136404275894165]","[-0.1078786700963974, 0.1581457406282425, -0.14755818247795105, 0.10606638342142105, -0.0020984357688575983, -0.005723006557673216, 0.0015261350199580193, -0.14250285923480988]","[-0.17805831134319305, -0.08153433352708817, 0.10696007311344147, 0.23168452084064484, -0.005642022006213665, -0.0008660480380058289, 0.005372956860810518, 0.18307334184646606]",0.007187852170318365,0.006555489730089903,0.11993452906608582,-0.003164850641041994,0.0023635944817215204,-0.0533856563270092
